Customer_ID,Age,Gender,Annual_Income,Policy_Type,Policy_Tenure,Premium_Amount,Vehicle_Type,Vehicle_Age,Previous_Claims,Accident_History,Annual_Mileage,Traffic_Violations,Occupation,Claim,Claim_Probability,Risk_Score,Risk_Level
100234,19,Female,182829976,Standard,3,7416679,Hatchback,11,0,No,11429,1,Engineer,1,85.33,85.33,HIGH
100235,19,Female,126528552,Standard,3,1522886,Motorcycle,2,3,No,16783,2,Engineer,1,80.67,80.67,HIGH
100236,45,Female,56356085,Basic,7,1599493,Pickup,3,3,Yes,27290,2,Student,1,85.67,85.67,HIGH
100237,40,Female,133612041,Premium,10,14530088,Motorcycle,14,2,No,48685,0,Business Owner,1,82.0,82.0,HIGH
100238,54,Female,159031186,Premium,2,6243962,SUV,15,3,No,37500,0,Student,1,92.0,92.0,HIGH
100239,49,Male,71988351,Standard,10,6647244,Pickup,8,1,Yes,47021,0,Engineer,1,87.33,87.33,HIGH
100240,50,Male,183063875,Standard,10,6401446,Motorcycle,13,1,No,36582,1,Teacher,0,8.67,8.67,LOW
100241,18,Female,191762688,Basic,2,11461159,Sedan,12,2,Yes,32285,1,Engineer,1,89.67,89.67,HIGH
100242,36,Female,96582311,Standard,3,6055829,Pickup,7,1,Yes,42803,3,Driver,1,88.33,88.33,HIGH
100243,19,Male,100759563,Standard,10,12848432,Motorcycle,11,0,Yes,4186,0,Student,1,87.33,87.33,HIGH
100244,70,Male,206858709,Standard,7,9367568,Sedan,11,1,No,21609,0,Office Worker,0,7.67,7.67,LOW
100245,61,Male,100900629,Premium,3,11522479,Motorcycle,0,1,No,12176,1,Engineer,0,3.33,3.33,LOW
100246,43,Female,98985777,Standard,7,5176213,SUV,15,0,No,28373,0,Driver,0,10.0,10.0,LOW
100247,49,Male,208655342,Standard,9,5243041,Hatchback,2,2,No,34955,3,Business Owner,1,78.67,78.67,HIGH
100248,23,Female,91190032,Standard,10,12987005,Motorcycle,13,3,Yes,24557,0,Student,1,78.67,78.67,HIGH
100249,49,Female,131803292,Basic,4,4840624,Pickup,15,2,No,31738,1,Engineer,1,90.67,90.67,HIGH
100250,21,Male,73294317,Standard,7,13764588,Motorcycle,11,5,No,28119,2,Office Worker,1,93.33,93.33,HIGH
100251,28,Female,217107149,Basic,9,8784081,Motorcycle,9,3,Yes,19903,1,Engineer,1,84.0,84.0,HIGH
100252,34,Female,107226579,Standard,8,5786431,Motorcycle,1,2,No,13738,3,Office Worker,0,7.33,7.33,LOW
100253,55,Female,149994671,Standard,8,12836405,Motorcycle,1,5,Yes,8041,1,Student,1,86.67,86.67,HIGH
100254,41,Female,132229088,Standard,9,9341353,Pickup,12,1,Yes,26254,3,Teacher,1,78.33,78.33,HIGH
100255,22,Male,227711414,Standard,5,9476353,Pickup,12,1,No,43527,0,Office Worker,1,84.0,84.0,HIGH
100256,69,Male,224433274,Standard,5,9514906,Motorcycle,7,0,No,12250,0,Office Worker,1,37.67,37.67,MEDIUM
100257,51,Female,77139050,Basic,3,7909453,Hatchback,5,1,No,29812,0,Driver,1,70.67,70.67,HIGH
100258,23,Female,94058766,Premium,5,11790191,Motorcycle,11,2,No,28688,1,Teacher,1,86.33,86.33,HIGH
100259,39,Male,135187275,Basic,8,4777268,Pickup,11,0,No,22790,1,Student,1,83.67,83.67,HIGH
100260,28,Female,99614055,Basic,5,5891447,SUV,11,3,No,3946,1,Engineer,0,83.0,83.0,HIGH
100261,65,Male,125588765,Standard,4,13954379,Motorcycle,12,2,No,39798,1,Teacher,1,79.67,79.67,HIGH
100262,33,Female,176238821,Basic,8,6197535,Motorcycle,5,0,No,11327,1,Business Owner,1,82.67,82.67,HIGH
100263,50,Female,179339970,Basic,7,6704411,Motorcycle,3,1,No,4136,0,Student,0,5.67,5.67,LOW
100264,26,Male,85267675,Standard,6,11176310,Motorcycle,0,0,No,34915,1,Teacher,1,69.33,69.33,MEDIUM
100265,23,Male,244024567,Standard,5,4585435,Sedan,10,3,No,28938,3,Student,1,79.0,79.0,HIGH
100266,33,Male,93870233,Standard,5,3317165,Motorcycle,6,1,No,3554,0,Business Owner,0,9.0,9.0,LOW
100267,46,Male,140479645,Premium,10,1799235,Pickup,7,2,No,26421,1,Engineer,1,80.67,80.67,HIGH
100268,20,Female,53413964,Standard,2,4326425,Pickup,15,0,No,16233,0,Driver,1,81.67,81.67,HIGH
100269,37,Male,148227084,Premium,4,13177443,Sedan,1,2,Yes,33893,0,Teacher,0,4.67,4.67,LOW
100270,53,Female,119488385,Basic,8,8171249,Motorcycle,1,3,No,39171,1,Engineer,1,78.33,78.33,HIGH
100271,36,Male,68410212,Standard,8,13596610,Hatchback,15,2,No,21638,2,Business Owner,1,84.0,84.0,HIGH
100272,43,Male,116448240,Premium,1,8243520,Motorcycle,0,0,No,3948,0,Engineer,1,70.67,70.67,HIGH
100273,20,Female,141017893,Standard,2,9403984,Pickup,3,0,No,35702,0,Student,1,72.0,72.0,HIGH
100274,36,Male,100495233,Standard,5,7768326,SUV,5,1,Yes,44063,1,Driver,1,82.67,82.67,HIGH
100275,37,Male,223889251,Standard,9,11761021,SUV,13,2,No,27193,2,Office Worker,1,85.0,85.0,HIGH
100276,49,Male,93967861,Basic,10,11722351,Hatchback,4,0,Yes,10207,0,Teacher,0,52.33,52.33,MEDIUM
100277,24,Male,113866329,Standard,7,8265341,Motorcycle,3,1,No,12238,1,Engineer,0,8.0,8.0,LOW
100278,69,Female,155310087,Standard,10,4194514,Sedan,13,3,No,10419,0,Office Worker,1,83.33,83.33,HIGH
100279,58,Female,164193195,Premium,5,7287206,Motorcycle,3,0,No,23410,0,Driver,0,48.33,48.33,MEDIUM
100280,50,Male,207212519,Basic,1,10025901,Hatchback,9,1,No,8956,2,Office Worker,0,5.33,5.33,LOW
100281,57,Male,160647018,Premium,6,13555425,Hatchback,14,2,No,17625,1,Engineer,1,85.67,85.67,HIGH
100282,56,Male,248292565,Premium,8,6461730,Hatchback,6,1,Yes,26753,1,Business Owner,1,80.33,80.33,HIGH
100283,35,Female,90026707,Basic,7,9717232,SUV,6,2,Yes,10322,1,Teacher,0,9.0,9.0,LOW
100284,57,Female,161338439,Basic,2,1687055,Motorcycle,1,1,No,5614,1,Student,0,4.33,4.33,LOW
100285,18,Female,42298460,Premium,5,13453351,Motorcycle,12,0,Yes,47291,1,Student,1,92.0,92.0,HIGH
100286,28,Female,232597863,Premium,4,14422577,Sedan,6,0,Yes,28539,0,Teacher,1,46.67,46.67,MEDIUM
100287,45,Male,210949145,Standard,9,2421742,Hatchback,1,2,No,6271,0,Office Worker,1,75.33,75.33,HIGH
100288,42,Male,119770077,Basic,10,2464294,Hatchback,3,0,No,12029,2,Student,1,76.33,76.33,HIGH
100289,67,Male,199685904,Standard,1,9831834,Pickup,14,0,No,8678,2,Teacher,1,74.67,74.67,HIGH
100290,40,Female,215468735,Standard,6,12493605,Pickup,0,0,Yes,22572,2,Teacher,1,68.67,68.67,MEDIUM
100291,48,Male,50653875,Basic,3,2515697,SUV,4,1,Yes,32095,1,Student,1,87.67,87.67,HIGH
100292,47,Female,58993871,Standard,9,2673783,Motorcycle,0,0,No,18571,1,Business Owner,0,4.0,4.0,LOW
100293,59,Female,38657005,Basic,5,11307149,Sedan,15,3,No,46162,2,Office Worker,1,79.67,79.67,HIGH
100294,52,Male,171223933,Basic,6,7765837,Sedan,3,1,No,22718,1,Business Owner,1,58.33,58.33,MEDIUM
100295,24,Male,172216106,Standard,9,5131608,Hatchback,12,0,Yes,18866,4,Business Owner,1,92.67,92.67,HIGH
100296,33,Male,126927430,Standard,9,1472803,Sedan,8,0,Yes,5198,0,Driver,1,82.67,82.67,HIGH
100297,43,Female,31767567,Basic,8,2534851,Hatchback,12,2,Yes,12407,3,Office Worker,1,82.0,82.0,HIGH
100298,65,Female,241882220,Standard,9,11695630,Motorcycle,11,2,No,12072,2,Business Owner,1,73.33,73.33,HIGH
100299,69,Male,191159290,Basic,4,1593695,Sedan,7,3,Yes,20138,0,Engineer,1,88.0,88.0,HIGH
100300,66,Male,72645934,Basic,6,2646673,Hatchback,5,0,No,8217,3,Student,1,81.33,81.33,HIGH
100301,19,Female,64314351,Basic,5,13862285,Motorcycle,14,0,Yes,34260,0,Office Worker,1,91.0,91.0,HIGH
100302,18,Male,26894554,Premium,5,5090617,Motorcycle,7,4,No,44660,1,Driver,1,73.67,73.67,HIGH
100303,65,Female,239430900,Standard,4,3663616,Hatchback,4,3,Yes,13411,1,Business Owner,1,88.67,88.67,HIGH
100304,29,Female,240063766,Standard,2,5813417,Hatchback,6,0,No,36138,1,Engineer,1,76.0,76.0,HIGH
100305,22,Male,181850263,Standard,6,6115068,SUV,7,2,Yes,37500,0,Student,1,85.33,85.33,HIGH
100306,54,Male,66159935,Premium,9,4243283,Motorcycle,6,3,No,8259,0,Student,1,83.67,83.67,HIGH
100307,49,Male,25947272,Basic,1,5721737,Hatchback,13,1,No,32584,2,Engineer,1,78.33,78.33,HIGH
100308,26,Male,81062130,Standard,7,10534473,Motorcycle,3,1,Yes,17116,1,Office Worker,0,7.67,7.67,LOW
100309,58,Female,153960723,Standard,6,11100346,Sedan,4,2,No,25783,1,Student,1,77.67,77.67,HIGH
100310,52,Female,148381540,Standard,3,1420129,Pickup,12,2,No,44949,2,Student,1,79.67,79.67,HIGH
100311,36,Female,121060649,Basic,1,7349244,Pickup,13,0,No,24155,1,Student,0,5.0,5.0,LOW
100312,65,Male,40942096,Standard,4,6906395,Hatchback,9,0,No,35389,0,Teacher,0,60.67,60.67,MEDIUM
100313,33,Female,199116062,Basic,9,4802010,Hatchback,5,0,No,36183,0,Business Owner,1,78.67,78.67,HIGH
100314,20,Male,179114678,Standard,2,12213351,Motorcycle,13,2,Yes,34048,0,Business Owner,1,93.33,93.33,HIGH
100315,37,Male,143152455,Standard,3,5346048,Hatchback,13,1,Yes,35121,2,Student,1,86.0,86.0,HIGH
100316,41,Male,39058702,Basic,2,6412478,Motorcycle,11,0,No,30541,2,Driver,1,55.67,55.67,MEDIUM
100317,50,Male,174842526,Premium,2,2880352,Hatchback,15,1,No,39105,1,Teacher,1,87.33,87.33,HIGH
100318,41,Male,136289204,Basic,10,6103555,Motorcycle,10,2,Yes,24642,1,Student,1,89.0,89.0,HIGH
100319,69,Male,37613997,Premium,8,9800838,Hatchback,5,0,No,43795,1,Office Worker,1,68.33,68.33,MEDIUM
100320,28,Female,122835283,Standard,3,4743368,SUV,12,3,Yes,40825,1,Teacher,1,91.0,91.0,HIGH
100321,66,Male,175354299,Basic,7,7775951,Motorcycle,8,3,No,42735,1,Driver,1,84.67,84.67,HIGH
100322,25,Female,44398374,Basic,8,4448196,SUV,9,4,No,37388,2,Office Worker,1,79.33,79.33,HIGH
100323,53,Female,187535030,Premium,3,10944929,SUV,13,0,No,31920,1,Engineer,1,75.67,75.67,HIGH
100324,55,Male,115029323,Basic,2,12366267,SUV,13,0,Yes,43761,1,Engineer,0,7.67,7.67,LOW
100325,57,Male,44215280,Basic,8,4372438,SUV,1,2,No,34027,2,Business Owner,1,77.0,77.0,HIGH
100326,37,Male,215304016,Basic,3,5888362,Sedan,5,2,No,33480,1,Teacher,1,87.0,87.0,HIGH
100327,52,Female,197002367,Standard,7,8155057,Pickup,12,0,No,10386,0,Business Owner,1,75.67,75.67,HIGH
100328,65,Male,97555305,Standard,1,4955544,Sedan,2,1,Yes,40661,1,Business Owner,1,84.67,84.67,HIGH
100329,42,Female,26998173,Basic,6,5722104,Hatchback,13,1,No,24480,1,Teacher,1,85.67,85.67,HIGH
100330,52,Male,122081234,Basic,9,13457906,Hatchback,1,3,No,40624,0,Engineer,0,10.67,10.67,LOW
100331,42,Male,247810605,Basic,3,7978316,Pickup,5,1,No,6655,1,Teacher,0,11.67,11.67,LOW
100332,46,Female,70516298,Basic,7,12658111,Pickup,3,1,No,27868,0,Office Worker,0,2.67,2.67,LOW
100333,35,Female,194262177,Standard,6,9467351,Pickup,4,2,No,34129,1,Driver,1,76.33,76.33,HIGH
100334,63,Male,61657073,Standard,8,9736394,SUV,4,0,Yes,19463,0,Business Owner,0,4.67,4.67,LOW
100335,35,Female,202030214,Basic,3,3488883,Sedan,2,2,No,33080,0,Engineer,0,7.67,7.67,LOW
100336,19,Female,125043115,Standard,3,9992754,Hatchback,15,1,No,48192,1,Business Owner,1,93.67,93.67,HIGH
100337,52,Female,210190969,Standard,4,6748413,Sedan,11,1,No,7308,1,Student,1,73.67,73.67,HIGH
100338,33,Female,204812129,Premium,3,9342490,Sedan,3,2,No,21246,0,Driver,1,77.0,77.0,HIGH
100339,58,Female,185850682,Premium,9,7478688,Sedan,2,1,Yes,36386,1,Office Worker,0,9.67,9.67,LOW
100340,53,Male,160751955,Premium,4,11413929,Pickup,6,1,No,14470,1,Business Owner,0,5.67,5.67,LOW
100341,50,Male,104723877,Basic,6,10117535,Pickup,14,0,No,43882,1,Student,1,58.33,58.33,MEDIUM
100342,21,Female,45974295,Basic,8,14764359,Hatchback,15,0,No,15188,1,Student,1,87.0,87.0,HIGH
100343,50,Male,190262217,Basic,8,5313399,Hatchback,0,1,No,13669,3,Driver,0,59.67,59.67,MEDIUM
100344,31,Male,77919199,Basic,5,10997020,Hatchback,15,3,No,14443,0,Engineer,1,90.33,90.33,HIGH
100345,38,Female,207497843,Standard,5,1951399,Sedan,14,0,No,22629,1,Engineer,0,5.67,5.67,LOW
100346,65,Male,29109070,Standard,6,7381906,Pickup,15,2,No,29954,1,Business Owner,1,89.33,89.33,HIGH
100347,37,Female,120672804,Premium,10,13164293,SUV,5,2,No,10235,2,Business Owner,0,8.0,8.0,LOW
100348,25,Female,153339027,Premium,7,10255211,Sedan,3,3,No,12914,1,Engineer,0,6.33,6.33,LOW
100349,24,Male,177801154,Standard,10,3404710,Motorcycle,15,2,No,45849,0,Office Worker,1,92.33,92.33,HIGH
100350,20,Female,230315876,Standard,7,13131695,Sedan,0,1,Yes,31547,0,Office Worker,0,5.67,5.67,LOW
100351,34,Female,64911037,Basic,4,8977128,Pickup,0,0,No,14593,0,Student,0,48.67,48.67,MEDIUM
100352,50,Female,201187384,Basic,6,3845653,Motorcycle,4,1,No,43928,0,Driver,1,66.33,66.33,MEDIUM
100353,65,Female,154972007,Standard,7,4112959,Sedan,13,2,No,30885,2,Office Worker,1,82.0,82.0,HIGH
100354,29,Female,248044167,Basic,5,5460745,Pickup,4,0,No,12291,3,Business Owner,1,66.67,66.67,MEDIUM
100355,68,Male,34622823,Standard,5,14216713,Pickup,9,4,Yes,47978,0,Office Worker,1,84.33,84.33,HIGH
100356,39,Male,62392619,Basic,2,9387827,SUV,6,2,No,7132,2,Driver,1,83.67,83.67,HIGH
100357,39,Female,146841719,Standard,7,13449436,Sedan,12,2,Yes,34683,1,Business Owner,1,88.67,88.67,HIGH
100358,63,Female,156303318,Standard,6,8438784,Pickup,11,3,Yes,3844,1,Driver,1,86.33,86.33,HIGH
100359,47,Male,232417703,Basic,1,11621840,Hatchback,3,1,No,34869,1,Engineer,0,4.67,4.67,LOW
100360,55,Female,109924298,Premium,4,9606493,Pickup,13,3,No,34516,0,Driver,0,74.33,74.33,HIGH
100361,55,Male,84072621,Basic,3,13730804,SUV,8,0,No,37411,0,Driver,1,71.67,71.67,HIGH
100362,62,Female,48969983,Standard,3,9853372,Pickup,3,5,Yes,37031,2,Driver,1,87.33,87.33,HIGH
100363,68,Female,237099975,Standard,7,3250477,Sedan,6,1,No,38702,2,Business Owner,1,77.33,77.33,HIGH
100364,25,Female,163327132,Standard,10,11908178,Sedan,4,2,No,25523,1,Driver,1,80.33,80.33,HIGH
100365,44,Female,218299293,Premium,4,14529652,Motorcycle,14,0,Yes,42942,0,Driver,1,86.0,86.0,HIGH
100366,44,Female,113136247,Basic,8,9980052,Sedan,15,0,No,35983,2,Teacher,1,79.0,79.0,HIGH
100367,51,Female,45096059,Standard,9,13301584,Motorcycle,4,1,Yes,7776,1,Teacher,1,86.33,86.33,HIGH
100368,38,Female,85637833,Standard,3,11481069,Hatchback,5,0,No,21724,0,Student,0,6.67,6.67,LOW
100369,47,Male,52758630,Premium,5,5254567,SUV,7,1,No,17100,3,Business Owner,1,80.0,80.0,HIGH
100370,50,Male,208909424,Basic,4,5051156,Hatchback,14,2,No,45467,0,Teacher,1,83.67,83.67,HIGH
100371,45,Male,201938403,Standard,10,7914996,Motorcycle,4,0,No,36884,1,Driver,1,65.33,65.33,MEDIUM
100372,64,Female,235428540,Standard,6,2167208,Pickup,14,1,No,43518,1,Office Worker,1,80.0,80.0,HIGH
100373,50,Female,25278495,Basic,10,9201319,Pickup,2,2,No,49348,2,Driver,0,9.67,9.67,LOW
100374,22,Female,187664483,Standard,4,7308031,Hatchback,5,1,No,16932,0,Office Worker,0,5.67,5.67,LOW
100375,65,Female,123814052,Basic,8,2322924,Pickup,13,4,No,46700,2,Engineer,1,91.67,91.67,HIGH
100376,36,Female,218769241,Standard,3,10449136,Motorcycle,11,3,No,24718,0,Engineer,1,80.67,80.67,HIGH
100377,21,Female,124806723,Premium,5,10957010,SUV,13,3,No,49014,1,Business Owner,1,94.0,94.0,HIGH
100378,52,Female,119153950,Standard,1,12617659,Sedan,1,0,Yes,22640,0,Business Owner,0,45.33,45.33,MEDIUM
100379,66,Male,140119441,Standard,6,9046534,Motorcycle,11,1,Yes,45108,0,Engineer,1,94.67,94.67,HIGH
100380,34,Female,154472447,Standard,5,6407824,Motorcycle,11,1,No,22560,1,Business Owner,0,6.67,6.67,LOW
100381,61,Male,85043429,Basic,8,7976192,Sedan,7,3,Yes,9380,1,Office Worker,1,87.33,87.33,HIGH
100382,45,Male,249020862,Basic,9,2770020,Sedan,7,3,No,31829,0,Office Worker,1,82.67,82.67,HIGH
100383,47,Female,236437399,Standard,8,9531320,SUV,14,2,No,32579,2,Student,0,9.0,9.0,LOW
100384,46,Female,153528254,Basic,8,13871493,SUV,2,6,No,33200,1,Business Owner,1,83.67,83.67,HIGH
100385,63,Male,116766135,Basic,3,9515737,SUV,11,1,No,22729,0,Business Owner,1,83.67,83.67,HIGH
100386,70,Male,111916566,Standard,4,10262721,Pickup,7,0,No,31537,3,Student,1,85.67,85.67,HIGH
100387,23,Female,179974997,Basic,4,13888437,Motorcycle,8,0,Yes,45100,5,Driver,1,84.33,84.33,HIGH
100388,52,Female,227026625,Basic,5,9155012,Sedan,4,0,No,27125,0,Office Worker,0,2.67,2.67,LOW
100389,58,Male,97216606,Standard,9,1443172,Motorcycle,4,2,No,8655,0,Driver,1,76.67,76.67,HIGH
100390,54,Female,107358282,Basic,9,10380638,Motorcycle,5,4,Yes,5448,3,Teacher,1,84.33,84.33,HIGH
100391,41,Female,28901403,Premium,10,14118667,SUV,6,1,Yes,17185,1,Student,1,85.67,85.67,HIGH
100392,46,Female,158061821,Premium,1,9708706,SUV,2,0,Yes,20211,3,Teacher,1,70.33,70.33,HIGH
100393,66,Male,77177348,Standard,8,13868957,Motorcycle,4,2,Yes,25280,0,Teacher,0,69.33,69.33,MEDIUM
100394,63,Male,201076991,Basic,1,3022063,SUV,0,0,Yes,36971,0,Business Owner,0,5.0,5.0,LOW
100395,70,Male,103164453,Standard,2,9149765,Pickup,10,0,No,42387,0,Driver,1,67.0,67.0,MEDIUM
100396,48,Female,156237129,Premium,7,1757902,Sedan,9,1,No,9798,1,Business Owner,0,4.33,4.33,LOW
100397,52,Female,48659943,Standard,8,8163068,Motorcycle,4,1,No,20228,1,Student,0,48.33,48.33,MEDIUM
100398,50,Male,106942765,Basic,1,13128527,Sedan,3,1,Yes,38739,1,Engineer,1,76.0,76.0,HIGH
100399,69,Male,38490091,Standard,3,1366099,Pickup,0,1,No,37036,2,Business Owner,1,79.0,79.0,HIGH
100400,38,Male,126534831,Premium,7,6128012,SUV,6,3,No,32309,0,Teacher,1,87.0,87.0,HIGH
100401,49,Female,236498811,Standard,9,5738347,Hatchback,14,1,No,7744,1,Teacher,0,62.67,62.67,MEDIUM
100402,40,Male,241184253,Standard,8,14953449,Pickup,0,1,No,43503,1,Driver,1,50.0,50.0,MEDIUM
100403,50,Male,26742166,Standard,8,8079981,Hatchback,12,2,No,17548,0,Driver,1,75.0,75.0,HIGH
100404,20,Female,109921488,Standard,9,9644702,Sedan,7,1,No,45589,0,Student,1,84.67,84.67,HIGH
100405,35,Female,43238528,Basic,10,11319935,Motorcycle,15,1,No,6530,1,Driver,1,88.0,88.0,HIGH
100406,42,Female,119850294,Standard,3,6527964,SUV,13,1,Yes,40853,2,Office Worker,1,86.33,86.33,HIGH
100407,59,Male,225723166,Basic,8,13525186,Pickup,9,0,No,11995,0,Business Owner,0,7.0,7.0,LOW
100408,48,Female,113940009,Standard,1,5893704,SUV,11,2,No,27703,0,Teacher,1,84.67,84.67,HIGH
100409,20,Female,67439480,Basic,8,6895882,Hatchback,1,0,Yes,28527,1,Office Worker,0,4.33,4.33,LOW
100410,57,Male,143912438,Standard,7,6851605,Hatchback,9,2,No,38032,3,Student,1,91.67,91.67,HIGH
100411,63,Female,162091252,Basic,8,13938025,Motorcycle,12,1,No,34430,1,Teacher,1,90.33,90.33,HIGH
100412,41,Male,212291831,Standard,1,6330605,Hatchback,11,2,No,3019,0,Office Worker,1,85.67,85.67,HIGH
100413,67,Male,245373217,Standard,6,8717960,Motorcycle,4,0,Yes,48730,2,Office Worker,1,89.33,89.33,HIGH
100414,49,Female,114899784,Basic,7,5304979,Pickup,12,2,Yes,26241,1,Teacher,1,89.67,89.67,HIGH
100415,64,Female,38855509,Basic,5,13677178,Motorcycle,5,3,No,10296,1,Business Owner,1,67.33,67.33,MEDIUM
100416,39,Female,186087372,Basic,5,6514260,Hatchback,8,2,No,19333,0,Business Owner,1,90.67,90.67,HIGH
100417,40,Female,173444248,Premium,7,3956181,Sedan,14,0,No,44516,2,Engineer,1,83.33,83.33,HIGH
100418,19,Female,75627247,Standard,3,6458076,Motorcycle,13,1,No,21628,3,Office Worker,1,89.33,89.33,HIGH
100419,44,Female,227883601,Standard,6,7426430,SUV,6,0,No,22367,2,Business Owner,1,71.0,71.0,HIGH
100420,59,Male,206300594,Basic,7,13879420,Sedan,5,2,No,14755,1,Office Worker,1,86.0,86.0,HIGH
100421,19,Male,141175783,Standard,1,8971391,Motorcycle,4,3,No,38493,0,Office Worker,0,80.33,80.33,HIGH
100422,43,Female,193370064,Premium,2,13573508,SUV,5,1,No,24750,1,Student,1,75.33,75.33,HIGH
100423,34,Male,238472654,Premium,4,2016487,Sedan,14,1,No,16025,0,Student,0,5.67,5.67,LOW
100424,57,Female,75448489,Standard,8,8696586,Motorcycle,13,1,Yes,7887,1,Teacher,1,84.0,84.0,HIGH
100425,50,Male,30907726,Basic,10,7434548,Pickup,10,4,No,16658,1,Office Worker,1,80.67,80.67,HIGH
100426,26,Male,218107918,Basic,6,4728489,SUV,3,1,No,8226,1,Student,1,82.33,82.33,HIGH
100427,60,Male,188306302,Basic,1,5435776,Pickup,0,1,No,38596,2,Teacher,1,72.67,72.67,HIGH
100428,65,Female,30826038,Basic,10,10609533,Hatchback,14,0,No,48799,0,Business Owner,1,66.0,66.0,MEDIUM
100429,56,Male,143575782,Basic,5,11441909,Motorcycle,11,1,No,6988,1,Office Worker,1,75.67,75.67,HIGH
100430,46,Female,25237068,Basic,7,5494950,Motorcycle,8,1,No,24663,1,Student,1,79.0,79.0,HIGH
100431,59,Male,248128400,Standard,6,13598587,SUV,15,2,No,21853,2,Business Owner,1,89.67,89.67,HIGH
100432,43,Male,90113119,Premium,9,9281901,Motorcycle,10,0,No,21014,1,Office Worker,0,3.67,3.67,LOW
100433,52,Male,87359944,Standard,8,14749872,Hatchback,4,1,Yes,17239,1,Teacher,1,80.0,80.0,HIGH
100434,67,Male,37537895,Premium,4,2126805,Motorcycle,7,1,Yes,39046,1,Office Worker,1,88.33,88.33,HIGH
100435,42,Male,92960025,Standard,5,3804660,Sedan,6,0,No,21422,2,Student,1,79.0,79.0,HIGH
100436,41,Female,57927450,Basic,7,6594181,Pickup,7,1,No,24816,1,Business Owner,1,81.0,81.0,HIGH
100437,30,Female,122754068,Standard,8,10657503,Hatchback,0,2,No,30055,2,Office Worker,1,69.0,69.0,MEDIUM
100438,24,Male,247876753,Basic,5,2678575,Hatchback,8,2,No,9470,0,Office Worker,1,87.67,87.67,HIGH
100439,53,Male,168311692,Standard,9,8974410,Pickup,0,2,Yes,26461,2,Teacher,1,61.67,61.67,MEDIUM
100440,62,Male,158380296,Basic,10,5025481,Pickup,2,1,No,48534,1,Engineer,1,71.67,71.67,HIGH
100441,37,Male,221197803,Premium,4,7228462,Hatchback,7,3,No,7761,2,Office Worker,0,66.33,66.33,MEDIUM
100442,18,Female,135511314,Basic,4,9340134,Pickup,11,3,Yes,24603,0,Engineer,0,87.33,87.33,HIGH
100443,25,Male,167088635,Basic,8,8017718,SUV,10,1,Yes,37155,2,Engineer,1,90.0,90.0,HIGH
100444,63,Female,235040134,Premium,1,12298657,Pickup,0,0,No,24996,2,Business Owner,0,5.67,5.67,LOW
100445,33,Male,228129058,Basic,8,7061598,Sedan,13,1,No,42978,1,Driver,1,70.0,70.0,HIGH
100446,31,Female,238536815,Standard,5,10491979,Sedan,0,0,Yes,36342,1,Teacher,1,75.67,75.67,HIGH
100447,29,Male,161600593,Standard,1,9297714,SUV,5,1,No,12913,3,Engineer,1,83.67,83.67,HIGH
100448,68,Male,92573174,Premium,4,6613163,Pickup,4,0,No,44978,2,Business Owner,0,8.67,8.67,LOW
100449,40,Female,72376166,Premium,2,1734543,Sedan,10,2,No,43564,1,Teacher,1,86.67,86.67,HIGH
100450,32,Male,95823619,Premium,4,13686757,Motorcycle,5,1,No,32999,1,Student,1,76.67,76.67,HIGH
100451,45,Male,201718010,Basic,8,2360706,Pickup,2,2,No,34748,2,Engineer,1,58.0,58.0,MEDIUM
100452,51,Male,78459288,Premium,5,10349313,SUV,9,2,Yes,35331,1,Driver,1,90.67,90.67,HIGH
100453,19,Female,84488479,Standard,1,14543731,Pickup,11,0,Yes,47380,0,Student,1,83.33,83.33,HIGH
100454,49,Male,29303677,Standard,7,4987338,Hatchback,9,1,No,37224,1,Teacher,1,83.33,83.33,HIGH
100455,40,Male,146539047,Basic,1,4924248,Hatchback,5,2,No,37363,2,Engineer,1,71.33,71.33,HIGH
100456,39,Female,63307724,Standard,9,4399458,Sedan,1,0,No,27692,0,Engineer,1,37.0,37.0,MEDIUM
100457,68,Female,88925100,Premium,3,10640610,Hatchback,7,1,No,10986,1,Driver,1,63.33,63.33,MEDIUM
100458,42,Female,84892560,Premium,3,6060373,SUV,14,2,No,16146,1,Office Worker,1,91.67,91.67,HIGH
100459,39,Male,48005168,Standard,6,4019684,Sedan,11,1,Yes,45810,0,Driver,0,8.67,8.67,LOW
100460,39,Male,241859876,Basic,10,11715093,SUV,5,1,No,36599,0,Business Owner,1,82.33,82.33,HIGH
100461,66,Male,68586949,Standard,6,14413066,SUV,12,0,Yes,24352,0,Business Owner,1,77.0,77.0,HIGH
100462,69,Female,47451154,Premium,6,12358815,Hatchback,15,0,No,13973,1,Driver,1,73.0,73.0,HIGH
100463,59,Male,234335884,Standard,1,13956130,Hatchback,12,0,Yes,21501,1,Driver,1,86.67,86.67,HIGH
100464,23,Male,97217592,Standard,5,5671212,SUV,3,3,Yes,23866,1,Driver,1,88.67,88.67,HIGH
100465,32,Female,80392443,Basic,6,11656711,Hatchback,3,1,Yes,21390,0,Driver,1,72.67,72.67,HIGH
100466,60,Female,248872857,Standard,8,1248595,Hatchback,13,2,No,46531,0,Driver,1,73.0,73.0,HIGH
100467,54,Female,109805214,Standard,1,11340969,Hatchback,10,0,Yes,44256,2,Engineer,1,84.0,84.0,HIGH
